,source_name,source_link,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,fatality_count,injury_count,event_import_source,event_import_id,admin_division_name,admin_division_population,longitude,latitude,Country_Name,event_year,event_month,event_week,event_day,event_date_hour,event_date_minute
2387,2834,1884,3847,2,5,3,1,0,0,1,2675,398,2935,8,44,62,2010,10,43,31,23,0
2388,121,2207,5368,4,5,3,1,1,0,1,1316,839,0,107,-7,57,2009,11,47,20,0,0
2389,3055,3665,6989,0,8,3,1,8,0,1,5554,423,26293,74,21,56,2013,9,39,25,7,0
2390,1291,5593,7081,2,6,11,1,0,0,1,185,157,2475,-107,39,134,2007,8,33,14,0,0
2391,3201,6089,4466,0,5,3,1,0,0,1,5736,680,198239,112,2,78,2013,12,1,30,0,0
2392,1360,5971,3618,1,5,3,0,0,0,1,5753,373,1453975,101,3,78,2014,1,2,7,17,23
2393,1804,2536,1925,6,6,3,1,0,0,1,2856,533,7312,-61,46,24,2010,12,50,15,0,0
2394,2554,5031,8618,6,5,3,1,0,0,1,3291,109,4753,-123,38,134,2011,3,12,24,0,0
2395,695,3923,2894,6,5,12,1,0,0,1,9049,833,2132,-121,47,134,2015,12,50,9,0,0
2396,214,1046,4301,6,6,1,2,0,0,1,6072,458,382578,-93,44,134,2014,6,25,19,0,0
2397,317,2415,3141,6,5,3,0,0,0,1,7509,562,321501,-79,9,94,2015,9,37,10,0,0
2398,1702,126,4061,6,5,3,1,2,0,1,3917,282,28217,76,31,56,2011,8,32,13,9,0
2399,44,2050,7328,1,5,3,1,0,0,1,4455,157,1794,-106,39,134,2012,7,28,9,0,0
2400,2412,1165,8784,6,5,3,1,5,0,1,3940,453,0,82,28,86,2011,8,34,22,0,0
2401,2431,1303,7096,2,6,13,1,0,0,1,1288,666,41504,-88,13,39,2009,11,45,8,0,0
2402,2293,1011,5883,1,6,3,1,0,0,1,5515,300,14206,-115,43,134,2013,9,37,12,0,0
2403,2900,6373,6747,4,6,11,2,0,0,1,3595,833,3890,-119,47,134,2011,6,23,10,15,30
2404,2804,6154,8457,6,5,3,1,0,0,1,4188,353,19279,26,41,19,2012,2,6,6,8,0
2405,2301,1016,2776,1,5,3,1,0,0,1,1652,627,456456,-43,-22,17,2010,4,14,6,0,0
2406,940,4778,4616,6,5,3,1,0,0,1,9551,199,0,34,1,130,2016,10,40,5,17,0
2407,574,3571,3462,2,5,1,1,0,0,1,6933,343,8036,74,33,56,2015,3,14,30,0,0
2408,1784,266,795,4,5,13,1,0,0,1,1333,529,3101,124,8,98,2009,11,48,24,0,0
2409,2258,4131,2095,2,6,3,0,11,0,1,3365,673,1227,-73,5,27,2011,4,15,15,0,0
2410,736,935,1221,2,6,3,2,0,0,1,6464,506,8329,-106,35,134,2014,8,32,10,0,0
2411,2204,3881,6794,1,8,11,2,0,0,1,3337,552,14546,-122,45,134,2011,4,14,4,18,0
2412,1281,5543,5336,7,5,11,1,0,0,1,7430,743,1042,-92,17,80,2015,10,41,7,0,0
2413,2377,4552,1385,6,5,3,1,4,0,1,4481,807,13865,79,30,56,2012,8,33,17,0,0
2414,1217,1187,6299,2,6,13,1,1,0,1,2033,534,254472,-100,25,80,2010,7,26,2,0,0
2415,1660,2097,6740,0,5,3,1,0,0,1,3008,128,5390,122,9,98,2011,1,2,16,0,0
2417,2099,719,3342,6,5,3,1,0,0,1,2461,282,1495,78,31,56,2010,9,37,19,0,0
2418,2495,4838,3819,1,5,3,2,0,0,1,1991,552,6009,-122,45,134,2010,6,24,15,0,0
2419,1999,3124,8480,6,5,11,1,0,0,1,4161,527,27949,179,-16,41,2012,1,3,22,0,0
2420,1938,3005,640,6,5,3,1,0,0,1,4409,851,23693,83,27,86,2012,6,24,13,0,0
2421,102,2153,8407,1,5,11,2,0,0,1,6695,117,26594,-83,9,28,2014,9,37,13,0,0
2422,1045,0,5191,0,5,3,3,0,0,1,8599,552,4935,-123,45,134,2012,4,14,4,9,46
2423,1196,1443,266,0,5,3,2,0,0,1,7802,833,15645,-122,47,134,2006,2,9,28,9,0
2424,1703,155,3633,4,5,3,1,0,0,1,5382,282,1351,77,31,56,2013,8,34,21,0,0
2425,318,2750,426,1,5,3,2,0,0,1,9001,207,9854,-3,54,133,2015,12,50,7,23,0
2426,2102,3533,1400,7,5,11,1,0,0,1,588,343,26893,75,32,56,2008,6,24,15,0,0
2427,1411,6072,4662,7,5,3,2,0,0,1,6966,836,43000,88,26,56,2015,6,25,17,0,0
2428,2585,1539,6569,4,5,11,0,1,0,1,4820,496,36061,36,0,69,2013,4,17,22,0,0
2429,2240,4045,2696,6,6,11,2,0,0,1,2186,804,1344,-111,39,134,2010,8,30,1,19,30
2430,1045,0,4980,0,5,3,3,0,0,1,8245,552,1855,-122,44,134,2014,12,52,23,13,49
2431,1288,5562,2821,4,5,13,1,2,0,1,9655,164,6819,121,16,98,2016,10,42,20,0,0
2432,2258,4129,8498,0,5,3,1,0,0,1,2947,172,6638,-73,-12,97,2011,1,1,9,0,0
2433,2502,4855,4751,2,6,13,1,0,0,1,1203,366,0,108,14,138,2009,9,40,29,0,0
2434,2353,4450,5817,7,6,3,1,2,2,1,6524,453,5427,82,28,86,2014,8,33,15,0,0
2435,440,3117,2620,6,6,11,1,0,0,1,337,109,8656,-118,35,134,2007,10,44,30,0,0
2437,2472,4752,471,6,0,11,1,0,0,1,507,373,1453975,101,3,78,2008,4,17,23,7,30
2438,1873,2824,5607,6,5,3,1,1,0,1,925,719,22179,80,6,119,2008,12,50,12,0,0
2439,1255,5478,6815,6,5,3,2,0,0,1,9525,831,7136,175,-37,87,2016,10,39,2,0,0
2440,1539,6484,1636,2,6,11,1,0,0,1,6819,843,3191,-82,37,134,2015,3,10,4,0,0
2441,159,2355,326,6,8,3,1,0,0,1,5827,682,14108,-4,56,133,2014,1,4,26,12,0
2442,2442,1393,6616,4,5,3,1,0,0,1,1419,178,7983,125,6,98,2010,1,3,20,0,0
2443,2343,4379,3706,6,5,13,1,0,0,1,387,527,27949,179,-16,41,2007,12,50,10,0,0
2444,3056,3697,7710,4,5,3,1,0,0,1,5578,128,36063,122,9,98,2013,10,40,5,0,0
2445,1045,0,4984,0,5,3,3,0,0,1,8735,552,4584,-123,44,134,2012,1,3,18,15,53
2446,2054,3355,5583,2,5,11,1,0,0,1,370,106,30408,121,14,98,2007,11,47,23,0,0
2447,81,1832,6241,4,5,3,1,0,0,1,6914,602,4350,-76,1,27,2015,3,12,21,0,0
2448,1045,0,5086,0,5,3,3,0,0,1,8201,552,4561,-123,44,134,2015,2,6,7,9,59
2449,3170,5531,7616,4,5,3,1,0,0,1,5588,872,5480,122,7,98,2013,10,41,8,2,0
2450,2719,5618,6471,4,5,11,1,0,0,1,725,282,173503,77,31,56,2008,8,33,17,0,0
2451,2207,912,419,7,6,13,0,0,0,1,1079,746,0,120,23,123,2009,8,33,10,0,0
2452,2177,3789,4542,7,5,11,1,3,0,1,258,434,30418,94,24,56,2007,9,37,11,0,0
2453,79,2189,834,4,5,3,1,0,0,1,6299,343,4209,75,33,56,2014,10,43,26,0,0
2454,1467,6186,4529,2,5,11,2,0,0,1,9266,805,78568,82,25,56,2016,7,30,31,0,0
2455,1653,2084,4394,6,5,3,1,0,0,1,2382,822,1100,147,-36,7,2010,9,35,4,0,0
2456,173,264,8154,1,0,3,1,0,1,1,7742,287,1167,5,60,91,2016,6,23,8,9,30
2457,2805,6156,333,6,5,3,1,0,0,1,1147,682,1296,-4,56,133,2009,9,37,8,12,30
2458,3187,5807,3611,1,5,8,1,0,0,1,5291,350,37543,76,10,56,2013,8,32,7,8,0
2459,649,3725,1945,6,5,0,2,0,0,1,6382,545,49138,-82,38,134,2014,11,45,9,0,0
2460,769,3856,6447,1,6,11,2,0,0,1,6766,93,125109,-119,49,24,2015,2,7,9,0,0
2461,1045,0,5147,0,5,3,3,0,0,1,8200,552,5379,-123,43,134,2015,2,6,7,13,43
2462,2430,1265,7171,0,5,3,4,6,0,1,5207,228,0,105,34,26,2013,7,30,26,0,0
2463,3105,4437,1462,4,5,3,1,0,0,1,5169,125,107157,84,27,86,2013,7,30,22,0,0
2464,2070,4981,1797,4,5,3,1,0,0,1,2228,807,17123,78,30,56,2010,8,32,9,0,0
2465,2366,0,2988,7,5,3,1,0,0,1,1811,359,6317,36,-1,69,2010,5,18,3,2,0
2466,1901,2932,7020,7,5,3,1,0,0,1,2104,807,4668,80,29,56,2010,7,29,20,0,0
2467,1833,2670,8435,7,0,3,4,63,0,1,1621,627,6023699,-43,-22,17,2010,4,14,6,0,0
2468,1045,0,4955,0,5,3,3,0,0,1,8385,552,682,-120,45,134,2014,2,7,14,8,35
2471,1964,519,4815,4,5,3,1,2,0,1,3753,716,59914,126,34,117,2011,7,27,9,0,0
2472,1045,0,7469,0,5,3,3,0,0,1,8192,552,3465,-123,44,134,2015,2,7,12,22,8
2473,2169,3771,4285,1,5,3,1,0,0,1,4439,487,38113,130,32,65,2012,6,26,26,0,0
2474,1832,2665,7940,0,2,3,0,0,0,1,3772,695,0,101,30,26,2011,7,28,14,0,0
2475,1115,6777,6852,6,8,3,1,0,0,1,9562,682,9652,-4,56,133,2016,9,37,13,23,0
2476,1980,581,6692,0,8,11,1,0,0,1,5222,742,19054,103,21,138,2013,7,30,28,0,0
2477,694,3934,2563,6,6,11,1,0,0,1,6635,833,1649,-123,46,134,2015,1,2,5,5,56
2478,714,6681,7316,1,8,11,1,0,0,1,7536,552,7810,-123,43,134,2016,2,7,16,15,0
2479,3217,6307,6212,4,5,11,1,0,0,1,5581,852,3164,123,10,98,2013,10,40,5,0,0
2480,1784,266,447,2,5,13,1,0,0,1,1329,529,3198,124,8,98,2009,11,48,24,0,0
2481,1451,1824,1087,0,5,11,1,0,0,1,9576,207,163600,-1,50,133,2016,4,16,24,5,0
2482,1967,525,1954,6,5,3,1,6,0,1,4322,147,0,106,29,26,2012,4,15,14,1,0
2483,2589,5175,4711,2,5,3,1,1,0,1,3603,189,679400,68,38,124,2011,6,23,12,0,0
2484,1045,0,5017,0,5,3,3,0,0,1,8351,552,9695,-124,43,134,2014,3,10,6,11,14
2485,1078,547,966,7,5,11,1,0,0,1,335,82,25687,123,13,98,2007,10,44,29,0,0
2486,2860,6286,2547,4,6,11,0,0,0,1,3664,93,4738,-121,49,24,2011,6,26,29,10,30
2487,1045,0,2864,0,5,3,3,0,0,1,8189,552,1615,-123,42,134,2015,2,9,26,15,21
2488,205,2547,1228,6,5,3,0,0,0,1,7922,435,1134,-95,49,24,2016,6,25,25,9,0
2489,181,2372,6550,1,8,3,2,0,0,1,7533,843,2184,-81,37,134,2016,2,8,27,12,15
2490,1045,0,7394,0,5,3,3,0,0,1,8479,552,1844,-124,43,134,2013,4,15,14,13,3
2491,1045,0,5100,0,5,3,3,0,0,1,8448,552,16612,-118,45,134,2013,9,36,5,18,50
2492,2526,4951,8494,2,5,11,1,0,0,1,407,201,3549,125,10,98,2008,1,1,3,0,0
2493,267,2566,5751,2,5,11,1,10,0,1,76,695,0,103,28,26,2007,5,20,20,0,0
2494,2683,5443,5965,6,5,3,1,0,0,1,1398,552,154637,-123,44,134,2010,1,2,13,13,0
2495,2069,702,1511,4,5,3,1,0,0,1,829,839,164952,107,-7,57,2008,10,41,6,0,0
2496,2301,1016,6105,1,5,3,1,0,0,1,1648,627,6023699,-43,-22,17,2010,4,14,6,0,0
2497,3106,4480,3894,4,5,11,1,0,0,1,5338,43,19672,94,26,56,2013,8,33,16,0,0
2498,2737,5713,8638,1,5,3,1,0,0,1,3596,518,1744,-103,47,134,2011,6,23,10,16,15
2499,1841,327,2253,2,5,3,1,2,0,1,1751,171,130289,-74,4,27,2010,4,15,14,0,0
2500,2747,5884,5443,4,5,11,1,1,0,1,1359,564,0,137,-4,57,2009,12,51,14,0,0
2501,3170,5512,6618,1,5,1,1,0,1,1,5220,128,798634,123,10,98,2013,7,30,28,7,0
2502,2802,1805,8188,0,5,3,1,0,0,1,2411,40,26912,93,27,56,2010,9,36,10,0,0
2503,93,2133,2638,2,5,3,1,0,0,1,7574,109,3600,-122,40,134,2016,3,11,14,11,30
2504,1489,962,6910,0,6,3,2,0,0,1,7809,833,7126,-122,47,134,1998,12,53,28,0,0
2505,2769,1731,3050,1,5,3,2,0,0,1,1174,373,1453975,101,3,78,2009,9,38,19,17,30
2506,1939,429,4139,2,5,3,1,0,0,2,5167,125,0,86,27,86,2013,7,30,22,0,0
2507,2584,5131,1356,2,5,3,1,0,0,1,2976,627,153361,-42,-22,17,2011,1,2,12,0,0
2508,747,4062,2671,4,8,3,2,0,0,1,7529,300,939,-116,44,134,2016,2,8,27,0,0
2509,837,6682,6065,2,8,3,1,0,0,1,7777,109,2368,-123,40,134,2016,1,2,16,9,0
2510,833,4222,24,6,8,3,2,0,0,1,9539,183,8140,-61,10,127,2016,9,39,27,0,0
2511,1578,6590,2951,1,8,0,2,0,0,1,8100,516,1171,-83,35,134,2015,9,37,13,0,0
2512,1045,0,4920,0,5,3,3,0,0,1,8674,552,1795,-122,43,134,2012,2,5,3,0,32
2513,1045,0,4994,0,5,3,3,0,0,1,8304,552,2695,-122,45,134,2014,6,23,8,6,31
2514,2703,1659,6698,0,6,3,1,0,0,1,2719,709,191696,100,7,126,2010,11,45,13,23,0
2515,1126,1510,1937,4,5,3,1,0,0,1,9044,833,1018,-121,47,134,2015,12,50,10,0,45
2516,2634,5262,6787,6,5,11,1,0,0,1,4670,682,2033,-4,56,133,2012,12,51,21,0,0
2517,2114,766,428,6,5,11,1,0,0,1,4966,807,32442,79,29,56,2013,6,25,19,0,0
2518,200,2474,8005,6,5,3,1,1,2,1,6143,463,265331,92,23,56,2014,7,29,14,18,0
2519,2113,774,3626,2,5,3,1,0,0,1,3557,350,11248,76,9,56,2011,5,22,31,0,0
2520,1140,5073,1163,2,5,13,1,1,0,1,339,652,2634,-76,17,64,2007,10,44,31,0,0
2521,351,3455,8677,0,5,13,0,5,0,1,271,875,0,120,28,26,2007,9,38,19,0,0
2522,388,2972,766,6,8,13,1,0,0,1,9624,164,0,121,17,98,2016,10,41,15,23,0
2523,2172,3773,6449,6,1,3,1,0,0,1,6508,857,1176,-110,43,134,2014,8,33,14,18,0
2524,1045,0,2740,0,5,3,3,0,0,1,8305,552,15962,-122,45,134,2014,6,23,5,11,41
2525,1864,2752,1551,0,5,3,1,0,0,1,3609,340,31735,74,14,56,2011,6,24,14,0,0
2526,480,4016,2641,1,5,3,1,0,0,1,9003,552,11333,-122,45,134,2015,12,50,8,15,0
2527,200,2475,5480,6,5,3,2,1,0,1,5994,343,77276,74,34,56,2014,4,16,15,0,0
2528,1482,6243,2968,1,6,1,1,5,0,1,996,292,4444,-75,2,27,2009,3,12,19,0,0
2529,1970,542,5538,2,6,3,1,3,0,1,2931,627,272691,-43,-22,17,2011,1,1,3,23,0
2530,390,404,6402,4,6,11,2,6,0,1,6013,9,14138,140,39,65,2014,5,19,6,0,0
2531,2021,3206,1933,7,5,3,1,1,0,1,4134,194,0,120,-9,57,2012,1,2,9,0,0
2532,443,3216,4305,2,5,3,3,0,0,1,5810,680,228212,113,4,78,2014,1,4,22,0,0
2533,1045,0,7543,0,5,3,3,0,0,1,8804,552,1502,-118,45,134,2011,3,10,11,2,43
2534,1760,243,2679,1,5,3,2,0,0,1,2910,109,193365,-117,33,134,2010,12,52,28,14,0
2535,2443,1338,6603,6,5,3,2,0,0,1,5260,512,3232,123,10,98,2013,8,31,4,10,0
2536,1085,1370,1303,7,5,13,1,0,0,1,9668,124,3462,120,15,98,2016,10,42,20,0,0
2538,1045,0,7420,0,5,3,3,0,0,1,8026,552,1312,-123,45,134,2015,12,52,23,16,25
2539,1149,6749,7998,6,5,3,1,0,0,1,105,873,15276,-78,-4,37,2007,6,26,27,0,0
2540,3251,6588,5266,6,8,11,2,0,0,1,1467,713,13905,-82,34,134,2010,2,5,4,7,0
2541,2701,5526,6634,2,5,3,1,0,0,1,553,128,798634,123,10,98,2008,5,21,24,0,0
2542,2561,5056,7956,6,5,3,1,0,0,1,1967,222,171674,118,26,26,2010,6,24,14,0,0
2543,1045,0,4898,0,5,3,3,0,0,1,8066,552,1795,-122,43,134,2015,12,51,17,12,27
2544,2454,1418,357,1,8,3,2,0,0,1,3187,508,2701,-79,43,134,2011,3,10,9,12,0
2545,2743,5839,6191,1,5,3,1,0,0,1,3894,282,4191,77,31,56,2011,8,31,7,0,0
2547,1341,6708,2487,6,5,3,1,1,0,1,9030,851,0,83,28,86,2016,7,28,16,9,0
2548,2745,5856,2370,6,5,11,1,1,0,1,4227,839,800000,106,-6,57,2012,2,8,26,9,0
2549,2777,6095,1754,6,5,11,1,0,0,1,4678,200,0,-60,11,127,2012,12,52,25,3,0
2550,543,39,4598,1,5,1,1,0,0,1,7177,343,77276,74,34,56,2015,4,14,3,15,0
2552,1118,5039,8053,7,5,11,1,8,0,1,29,53,50000,73,33,93,2007,2,8,25,0,0
2553,2394,4627,1211,6,5,3,1,0,0,1,2655,415,2003,48,38,9,2010,10,43,28,0,0
2554,1703,144,5602,4,5,3,1,0,0,1,5022,807,47571,80,29,56,2013,7,27,4,0,0
2555,2950,2016,1272,1,6,3,1,0,0,1,3195,828,207627,-77,38,134,2011,3,10,10,0,0
2556,2061,3381,6739,0,5,13,0,13,0,1,2484,247,0,110,21,26,2010,9,38,21,0,0
2557,2926,102,999,6,2,3,1,0,0,1,8337,93,2192,-122,50,24,2015,9,38,20,0,0
2558,3123,4761,3016,2,5,11,0,0,0,1,4784,839,1699719,107,-6,57,2013,3,13,25,8,0
2559,2399,4634,8000,7,5,3,1,6,0,1,833,685,0,108,34,26,2008,10,41,10,0,0
2560,2983,2452,91,4,5,3,1,0,0,1,4908,699,30700,88,27,56,2013,6,23,8,17,0
2561,1045,0,7538,0,5,3,3,0,0,1,8798,552,703,-118,44,134,2011,3,11,16,17,56
2562,48,3965,2949,0,5,13,2,0,0,1,6954,547,2683,-97,34,134,2015,6,25,18,6,45
2563,2066,3426,5824,4,5,3,1,0,0,1,4218,343,7317,75,33,56,2012,2,8,22,0,0
2564,925,4569,372,0,5,1,2,3,4,1,7221,423,64460,73,18,56,2015,7,29,19,15,0
2565,1916,3021,369,2,5,1,1,1,0,1,6545,851,0,83,28,86,2014,8,34,23,23,0
2566,1060,6715,6648,7,5,4,1,0,0,1,7377,233,2100,75,35,93,2015,10,44,26,0,0
2567,1811,2568,2295,2,5,13,1,0,0,1,2625,165,0,121,17,98,2010,10,42,18,0,0
2568,2384,4597,8378,6,5,3,1,0,0,1,2346,453,0,83,28,86,2010,8,34,27,0,0
2569,3072,3859,7736,6,5,3,1,0,0,1,5711,207,3768,0,51,133,2013,12,51,22,0,0
2570,2183,3832,4824,1,5,1,2,0,0,1,4159,552,583776,-122,45,134,2012,1,3,20,0,0
2571,2301,1016,5694,1,5,3,1,0,0,1,1720,627,456456,-43,-22,17,2010,4,14,6,0,0
2572,1964,505,8780,0,5,3,1,1,0,1,1985,249,0,109,25,26,2010,6,24,15,8,0
2573,3186,5736,4039,2,5,11,1,7,0,1,4954,453,20908,81,28,86,2013,6,25,18,0,0
2574,1660,2099,5233,6,5,13,1,0,0,1,1243,165,0,121,17,98,2009,10,41,8,0,0
2575,2408,293,6315,6,5,13,1,17,0,1,388,675,1200000,-70,19,35,2007,12,50,11,0,0
2576,1872,2819,2042,6,5,3,1,0,0,1,2900,606,2564,148,-21,7,2010,12,51,25,0,0
2577,200,2450,6037,6,10,1,0,0,0,1,9124,443,79016,90,25,56,2016,7,29,19,0,0
2578,2429,1236,7984,4,5,3,1,1,0,1,608,319,1871351,115,28,26,2008,6,26,25,0,0
2579,394,407,1361,0,8,4,2,0,0,1,6308,116,15112,-77,0,37,2014,10,43,20,19,33
2580,2301,1016,2913,1,5,3,1,0,0,1,1647,627,6023699,-43,-22,17,2010,4,14,6,0,0
2581,1045,0,5029,0,5,3,3,0,0,1,8545,552,6336,-124,42,134,2012,11,47,20,18,27
2582,1489,960,136,0,2,3,0,0,0,1,7825,833,1307,-122,47,134,1997,1,3,15,22,30
2583,2738,5720,1645,2,5,11,1,1,0,1,4598,143,253788,92,21,10,2012,10,44,30,9,0
2584,0,3075,71,4,6,3,1,0,0,1,9290,73,0,71,40,70,2016,5,21,28,17,0
2585,879,1463,1243,1,2,3,1,0,0,1,9591,109,66790,-121,37,134,2016,9,39,27,0,0
2586,2164,854,8183,2,5,3,1,0,0,1,3131,587,2757,-76,18,64,2011,2,7,16,0,0
2587,2533,4977,7832,1,6,11,2,0,0,1,2997,833,9451,-122,47,134,2011,1,2,13,0,0
2588,162,485,7894,0,5,3,1,4,1,1,9506,227,0,104,33,26,2016,10,40,3,7,30
2589,872,3056,8200,4,8,3,2,0,0,1,6674,55,276964,-79,-2,37,2014,9,40,29,7,40
2590,3009,2830,4167,6,5,11,1,0,0,1,4753,121,111701,80,7,119,2013,2,7,15,0,0
2591,2353,4410,1776,6,5,3,1,1,0,1,9588,851,23296,83,28,86,2016,9,35,3,0,0
2592,650,1540,4508,4,5,11,1,0,0,1,3598,747,44563,98,16,126,2011,6,23,11,0,0
2593,2683,5447,8629,4,5,3,1,0,0,1,3224,552,2033,-123,44,134,2011,3,11,14,23,0
2594,304,0,1960,0,5,1,1,0,0,1,6101,148,5827,-84,12,88,2014,6,26,23,0,0
2595,949,1802,2175,6,5,3,1,0,0,1,7649,282,14037,76,31,56,2015,8,33,11,0,0
2596,1861,338,6675,1,6,11,2,0,0,1,5397,762,12714,-85,35,134,2013,8,34,24,0,0
2597,1447,1821,7214,0,6,3,1,3,0,1,7625,28,24460,-70,-22,25,2015,8,33,10,0,0
2598,627,808,3072,7,5,12,1,0,0,1,6874,343,3278,75,33,56,2015,3,12,22,23,0
2599,2307,4264,4289,0,5,3,1,7,0,1,4526,872,4172,123,8,98,2012,8,35,30,0,0
2600,1045,0,4977,0,5,3,3,0,0,1,8439,552,1855,-122,44,134,2013,9,39,29,3,9
2601,2448,4696,7837,6,5,11,1,0,0,1,3755,857,17444,-106,44,134,2011,7,27,9,0,0
2602,2129,3645,7287,1,5,3,1,0,0,1,2282,539,33748,94,26,56,2010,8,33,19,6,30
2603,1045,0,7510,0,5,3,3,0,0,1,8504,552,6009,-122,45,134,2012,12,52,25,18,57
2604,1762,248,5805,4,6,11,1,0,0,1,4663,833,35836,-122,47,134,2012,12,51,18,13,30
2605,1045,0,5042,0,5,3,3,0,0,1,8404,552,1126,-118,45,134,2014,1,2,11,10,22
2606,1869,2792,4340,6,6,11,2,0,0,1,3631,468,4488,-114,47,134,2011,6,24,19,15,0
2607,627,797,6696,2,5,1,1,5,0,1,9338,43,10942,92,24,56,2016,5,20,18,8,0
2608,2811,6167,1335,6,6,3,1,0,0,1,1152,309,55548,28,41,128,2009,9,37,9,0,0
2609,2747,5911,7776,6,5,3,1,0,0,1,4040,839,0,106,-6,57,2011,11,44,4,0,0
2610,1968,526,2363,6,5,3,1,2,0,1,2770,185,3000000,-66,10,137,2010,11,48,29,23,0
2611,2301,1016,5792,6,5,3,1,0,0,1,1642,627,12620,-44,-22,17,2010,4,14,6,0,0
2612,2477,4783,6166,1,5,3,2,0,0,1,3163,552,583776,-122,45,134,2011,3,9,1,9,0
2613,2908,6395,7908,4,5,3,1,0,0,1,1983,222,0,118,24,26,2010,6,24,15,0,0
2614,24,2040,3917,2,5,11,2,0,0,1,9512,822,9089,143,-38,7,2016,10,39,2,0,0
2615,2368,4506,4352,6,6,3,1,4,0,1,1284,709,0,100,6,126,2009,11,45,7,0,0
2616,894,4367,2605,7,8,1,2,0,0,1,9665,109,10770,-117,34,134,2016,10,42,23,19,30
2617,1045,0,7520,0,5,3,3,0,0,1,7991,552,1737,-123,46,134,2016,3,9,4,9,10
2618,627,814,2146,0,5,13,0,0,0,1,9531,222,0,118,26,26,2016,10,39,1,0,0
2619,2747,5883,3583,2,5,3,1,0,0,1,1342,522,33317,125,1,57,2009,11,48,27,0,0
2620,1841,311,575,6,5,11,1,0,0,1,3311,108,357814,-75,5,27,2011,3,13,28,0,0
2621,1601,168,2998,1,6,3,1,0,0,1,1585,846,3806,115,-31,7,2010,3,12,22,23,0
2622,1489,961,3991,1,5,3,1,0,0,1,7827,833,608660,-122,47,134,1997,1,1,1,0,0
2623,2489,1446,8592,6,6,13,1,0,0,1,1131,62,48518,-109,23,80,2009,9,36,1,0,0
2624,1045,0,5130,0,5,3,3,0,0,1,8019,552,4154,-123,43,134,2016,1,1,5,8,21
2625,1489,962,964,0,5,3,2,0,0,1,7819,552,2025,-123,45,134,1998,12,53,28,0,0
2626,3020,3009,7043,4,5,3,1,0,0,1,5445,851,23296,83,28,86,2013,9,36,3,0,0
2627,1841,307,8483,0,5,3,1,0,0,1,2739,515,2702,-72,7,27,2010,11,46,20,0,0
2628,1878,2842,7233,4,5,3,1,0,0,1,3186,397,135204,35,33,72,2011,3,10,9,0,0
2629,246,2512,8517,6,8,11,2,0,0,1,7464,670,1811,-88,15,53,2015,9,40,28,9,0
2630,2183,3827,0,1,5,3,1,0,0,1,3027,552,9989,-124,44,134,2011,1,2,16,0,0
2631,963,4613,8470,6,8,3,1,0,0,1,8227,543,41170,82,18,56,2015,9,38,15,18,0
2632,1779,2438,6767,4,0,3,1,0,0,1,861,94,64409,114,4,18,2008,10,43,26,0,0
2633,1628,1257,2385,0,5,3,1,8,0,1,6917,255,1171633,106,26,26,2015,5,21,20,11,30
2634,2301,1016,4239,1,5,3,1,0,0,1,1685,627,6023699,-43,-22,17,2010,4,14,6,0,0
2635,2495,4839,4564,1,5,3,1,0,0,1,3125,552,583776,-122,45,134,2011,2,7,15,9,0
2636,499,3217,6163,6,5,11,1,7,0,1,53,147,0,108,29,26,2007,4,14,2,0,0
2637,668,3780,8033,1,6,11,1,0,0,1,8021,855,60411,-88,43,134,2015,9,37,8,11,45
2638,332,2786,3556,4,2,11,1,0,0,1,6719,634,77650,116,5,78,2015,1,3,16,15,0
2639,509,3319,349,2,5,11,1,0,0,1,9637,164,2195,121,17,98,2016,10,41,16,0,0
2640,240,2500,316,6,5,3,1,0,0,1,5849,832,4217,-3,51,133,2014,2,6,8,0,0
2641,1196,5295,1483,1,8,3,2,0,0,1,7885,833,6441,-122,48,134,2010,12,49,11,0,0
2642,1193,5258,4361,6,5,3,1,0,0,1,7746,343,26893,75,32,56,2015,8,34,20,23,0
2643,1143,6786,5897,7,5,13,0,1,0,1,5776,872,2128,123,8,98,2014,1,3,13,9,0
2644,1045,0,2744,0,5,3,3,0,0,1,8360,552,14095,-122,45,134,2014,3,10,3,13,46
2645,2442,1406,1835,6,5,3,1,1,0,1,2694,104,12441,122,16,98,2010,11,44,4,6,30
2646,1728,2319,3976,6,5,11,1,7,0,1,3876,420,0,97,17,126,2011,8,31,3,0,0
2647,2561,5051,3591,6,5,11,1,0,0,1,1210,340,11900,74,14,56,2009,10,40,2,0,0
2648,2566,1497,5802,4,5,11,1,0,0,1,4795,833,20254,-122,47,134,2013,4,14,7,8,0
2649,1821,2588,2810,7,5,3,1,6,0,1,2071,293,0,109,28,26,2010,7,28,13,7,20
2650,67,1097,765,1,5,3,1,0,0,1,9271,852,2522,122,10,98,2016,7,30,30,0,0
2651,1733,2363,5687,2,5,3,1,0,0,1,860,93,14708,-130,54,24,2008,10,43,23,0,0
2652,2631,1570,4463,0,5,7,1,1,0,1,5654,70,12524,35,0,69,2013,11,47,20,0,0
2653,1045,0,5118,0,5,3,3,0,0,1,8014,552,1151,-123,43,134,2016,1,3,18,10,39
2654,1406,80,2251,4,5,3,1,0,0,1,7098,825,216479,34,0,69,2015,5,18,2,15,0
2655,886,1050,8568,1,5,3,1,0,0,1,2421,463,20244,92,23,56,2010,9,37,13,9,0
